Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
246,246,1,772772,1,6990.0,3336970.0,9,0,0,41434.06,14.0,8,0,91979,132484.0,0.0,0.0
247,247,0,268004,0,750.0,867996.0,10,1,0,21410.53,23.0,15,0,309776,1203664.0,0.0,0.0
248,248,0,776864,0,687.0,1629383.0,10,0,0,34895.78,19.0,24,1,481783,950334.0,1.0,0.0
249,249,0,273856,1,614.0,821826.0,10,1,0,8766.22,16.0,4,0,146262,234586.0,0.0,0.0
250,250,0,33154,0,713.0,572793.0,10,1,18,13412.86,11.0,10,2,49153,178948.0,2.0,0.0
251,251,0,450384,0,746.0,1166904.0,10,0,2,31506.37,20.0,12,0,332918,687126.0,0.0,0.0
252,252,0,662310,0,699.0,1258389.0,10,0,0,13213.17,17.0,8,1,302309,562782.0,1.0,0.0
253,253,0,353232,0,712.0,823707.0,10,0,0,13659.67,9.0,9,0,117496,242968.0,0.0,0.0
254,254,0,221056,0,741.0,954560.0,10,1,0,9386.57,12.0,19,0,117420,229658.0,0.0,0.0
255,255,0,469678,1,667.0,2250246.0,6,0,0,51380.56,14.0,43,0,979526,1543102.0,0.0,0.0
256,256,0,319726,0,749.0,952185.0,2,0,0,17059.91,21.0,8,0,299725,778140.0,0.0,0.0
257,257,0,460350,0,736.0,888041.0,5,2,0,18796.89,27.0,9,0,547504,816948.0,0.0,0.0
258,258,1,767690,0,7310.0,1629098.0,10,0,0,14118.71,16.0,6,0,167371,250074.0,0.0,0.0
259,259,0,328350,0,745.0,1343243.0,10,0,0,11529.39,19.0,7,0,373958,600578.0,0.0,0.0
260,260,0,380622,1,657.0,969665.0,3,1,0,26665.74,10.0,5,0,305482,377102.0,0.0,0.0
261,261,0,281710,0,728.0,831953.0,2,0,0,12964.46,18.0,12,0,461415,907104.0,0.0,0.0
262,262,1,418572,1,7040.0,1201788.0,4,0,0,23935.63,16.0,18,1,232522,333608.0,1.0,0.0
263,263,0,161656,0,749.0,874874.0,9,0,0,12226.5,16.0,10,0,159676,394218.0,0.0,0.0
264,264,0,87274,0,719.0,753692.0,10,1,0,4013.37,8.0,8,0,101042,259424.0,0.0,0.0
265,265,0,294580,0,744.0,1734624.0,10,1,0,8051.63,17.0,12,0,229007,433290.0,0.0,0.0
266,266,0,39138,0,731.0,751336.0,4,0,2,10894.41,10.0,11,0,77539,302302.0,0.0,0.0
267,267,0,516978,1,712.0,1261809.0,0,0,0,15457.07,11.0,15,0,179208,256190.0,0.0,0.0
268,268,0,449724,0,720.0,925946.0,4,0,2,6643.54,9.0,10,2,170069,449570.0,1.0,1.0
269,269,0,260436,1,734.0,1244272.0,10,0,0,11924.21,28.0,12,0,189696,625812.0,0.0,0.0
270,270,1,539176,1,7120.0,1154801.0,10,0,2,14338.54,13.0,7,0,256025,726594.0,0.0,0.0
271,271,0,264396,0,737.0,1712565.0,10,1,0,19980.02,21.0,13,0,380665,1075052.0,0.0,0.0
272,272,1,242264,0,744.0,584345.0,5,0,0,12417.45,21.0,10,0,212306,836154.0,0.0,0.0
273,273,1,444752,1,7060.0,1920520.0,5,1,0,43371.68,16.0,22,0,353362,611578.0,0.0,0.0
274,274,1,224312,0,700.0,678034.0,3,1,0,13052.24,12.0,13,0,240863,639650.0,0.0,0.0
275,275,0,222728,1,615.0,905160.0,1,1,20,18706.64,16.0,9,0,64676,135432.0,0.0,0.0
276,276,0,450648,0,737.0,1634627.0,10,1,0,10570.65,32.5,6,1,93252,151008.0,1.0,0.0
277,277,0,407528,1,711.0,928226.0,2,1,0,18487.38,11.0,5,0,263093,333652.0,0.0,0.0
278,278,0,152372,0,697.0,845937.0,0,1,0,2876.22,8.0,10,0,56943,215468.0,0.0,0.0
278,278,0,152372,0,697.0,845937.0,0,1,0,2876.22,8.0,10,0,56943,215468.0,0.0,0.0
279,279,0,87472,0,695.0,679896.0,4,0,4,6872.68,10.0,4,0,19912,133210.0,0.0,0.0
280,280,1,234036,0,703.0,665798.0,10,0,0,11263.01,17.0,13,0,242098,308396.0,0.0,0.0
281,281,0,223146,0,719.0,573819.0,7,0,0,10902.58,22.0,9,1,77159,192544.0,1.0,0.0
282,282,0,649902,1,695.0,1309651.0,10,2,0,6810.17,26.0,7,0,300884,361768.0,0.0,0.0
283,283,0,214632,0,722.0,1448237.0,9,0,0,33188.63,15.0,25,0,485982,970200.0,0.0,0.0
284,284,0,396286,0,741.0,2528767.0,10,0,0,17111.4,28.0,11,0,174781,535414.0,0.0,0.0
285,285,1,268664,0,727.0,899954.0,8,0,0,17324.2,19.0,13,0,223725,460130.0,0.0,0.0
286,286,0,405746,0,742.0,1168044.0,5,0,0,21511.42,13.0,9,1,286748,378598.0,1.0,0.0
287,287,0,188166,0,747.0,2408554.0,10,1,0,7587.08,16.0,7,1,85975,143440.0,1.0,0.0
288,288,0,358578,0,711.0,1509721.0,9,0,0,3157.8,13.0,3,0,58862,91850.0,0.0,0.0
289,289,0,94534,0,718.0,777556.0,2,1,0,12894.35,8.0,8,0,49286,72050.0,0.0,0.0
290,290,0,767624,0,733.0,2083825.0,0,0,0,22574.85,12.0,12,0,434910,1243396.0,0.0,0.0
291,291,0,403964,0,744.0,1763561.0,10,0,0,17929.35,18.0,11,0,389101,843678.0,0.0,0.0
292,292,0,531168,1,724.0,1834944.0,10,0,0,23242.7,38.0,16,0,534033,942612.0,0.0,0.0
293,293,0,390896,0,735.0,804460.0,7,1,0,11932.95,26.0,14,1,335027,1251360.0,1.0,0.0
294,294,0,134596,0,723.0,1356201.0,1,0,0,18308.78,21.0,19,0,286596,707586.0,0.0,0.0
295,295,0,311850,1,723.0,694564.0,10,2,0,12270.77,18.0,6,0,167238,338536.0,0.0,0.0
296,296,0,429000,0,746.0,926250.0,10,0,0,27015.53,28.0,8,0,473708,746240.0,0.0,0.0
297,297,1,215446,0,7200.0,1308283.0,1,1,0,11992.61,22.0,13,0,139479,192940.0,0.0,0.0
298,298,0,375650,0,724.0,768398.0,10,1,0,12857.68,19.0,10,0,254391,435072.0,0.0,0.0
299,299,1,781022,1,653.0,2004253.0,10,0,0,35993.22,26.0,17,0,622554,1115862.0,0.0,0.0
300,300,1,131934,0,717.0,531734.0,1,1,0,16395.1,8.0,9,0,120612,160512.0,0.0,0.0
301,301,0,556996,0,733.0,4521715.0,1,1,7,44086.65,27.0,18,0,106001,1157904.0,0.0,0.0
302,302,0,158026,0,716.0,1091854.0,10,0,2,11009.55,14.0,7,0,87438,188540.0,0.0,0.0
303,303,0,130746,0,734.0,1018590.0,10,1,0,16891.57,22.0,7,1,41230,191686.0,1.0,0.0
304,304,0,208670,0,703.0,566124.0,4,0,0,3811.97,11.0,7,0,171779,264506.0,0.0,0.0
305,305,0,298166,0,717.0,2247396.0,10,0,0,35583.77,19.0,22,1,50825,159060.0,1.0,0.0
306,306,0,267784,1,689.0,1638104.0,1,2,0,48050.62,12.0,10,0,60325,403722.0,0.0,0.0
307,307,0,430012,0,723.0,1392662.0,10,0,0,21470.0,16.0,21,1,597360,2034340.0,0.0,0.0
308,308,1,44022,0,666.0,910727.0,0,0,3,19808.26,22.0,8,0,419748,514866.0,0.0,0.0
309,309,0,260216,1,664.0,1685547.0,10,0,2,17698.31,14.0,12,1,71041,301290.0,1.0,0.0
310,310,0,151602,0,739.0,1084805.0,3,1,0,7204.99,10.0,6,0,69331,395472.0,0.0,0.0
311,311,1,220770,0,705.0,571995.0,9,1,0,10915.5,21.0,6,0,93043,139018.0,0.0,0.0
312,312,0,176220,0,717.0,1027235.0,10,2,0,9330.71,25.0,7,1,99294,283888.0,1.0,0.0
313,313,0,324346,0,742.0,954370.0,4,1,0,17019.63,10.0,17,0,121448,404096.0,0.0,0.0
314,314,0,259138,0,751.0,2517804.0,10,0,0,14687.19,18.0,11,0,138491,1252878.0,0.0,0.0
315,315,1,32450,0,711.0,653904.0,3,1,2,11770.12,8.0,11,0,129656,231308.0,0.0,0.0
316,316,0,455906,1,727.0,3562348.0,5,0,1,49576.13,19.0,14,1,974415,1399838.0,0.0,1.0
317,317,1,388168,0,744.0,2234856.0,10,0,0,40041.17,21.0,9,0,681587,896852.0,0.0,0.0
318,318,1,261492,0,732.0,463258.0,5,1,1,8724.61,9.0,9,0,134862,281358.0,0.0,0.0
319,319,0,171776,0,747.0,1168272.0,1,1,0,11293.22,11.0,4,0,82270,118030.0,0.0,0.0
320,320,0,648516,0,730.0,1400205.0,6,0,0,21353.15,19.0,8,0,265905,332156.0,0.0,0.0
321,321,0,214962,0,745.0,540607.0,10,0,0,7703.74,19.0,7,0,114247,399652.0,0.0,0.0
322,322,0,448932,0,738.0,1473317.0,8,2,0,17557.14,14.0,10,0,160569,321112.0,0.0,0.0
323,323,0,447524,0,741.0,2705486.0,10,1,0,29985.8,29.0,9,0,485697,962984.0,0.0,0.0
324,324,1,484968,1,733.0,1523040.0,8,1,0,30587.72,16.0,13,0,491359,1338656.0,0.0,0.0
325,325,1,129756,0,745.0,1270036.0,1,0,2,25675.84,26.0,9,0,684893,858242.0,0.0,0.0
326,326,1,221320,0,740.0,860130.0,10,0,0,5390.11,14.0,11,1,117952,378334.0,1.0,0.0
327,327,0,66572,0,747.0,785707.0,2,0,1,13618.82,8.0,7,0,16302,132990.0,0.0,0.0
328,328,0,462792,0,749.0,2207743.0,10,0,0,19869.63,24.0,11,0,710334,1815682.0,0.0,0.0
329,329,1,445632,1,680.0,877059.0,10,1,2,12205.6,33.5,9,0,344584,701206.0,0.0,0.0
330,330,1,219054,0,723.0,1067154.0,9,0,0,24455.66,15.0,8,0,100814,130284.0,0.0,0.0
331,331,0,132616,0,743.0,1527144.0,10,0,0,40342.32,22.0,16,0,159030,814770.0,0.0,0.0
332,332,0,590986,1,613.0,1156511.0,3,1,0,22060.52,14.0,11,0,268926,331254.0,0.0,0.0
333,333,0,96800,0,712.0,371564.0,3,1,0,6874.01,14.0,14,0,177688,340054.0,0.0,0.0
334,334,0,43054,0,747.0,490713.0,2,1,0,8346.32,21.0,10,0,75962,240988.0,0.0,0.0
335,335,1,321420,0,7450.0,1542192.0,3,0,0,12106.23,21.0,4,0,121657,145068.0,0.0,0.0
336,336,0,483098,1,698.0,1467978.0,3,0,0,33396.3,16.0,43,0,719283,1091552.0,0.0,0.0
337,337,0,257554,0,732.0,885096.0,8,1,0,11211.14,21.0,4,0,197239,302478.0,0.0,0.0
338,338,0,268752,0,747.0,812364.0,3,0,0,6654.56,15.0,9,0,278103,615692.0,0.0,0.0
339,339,0,147400,0,745.0,2314428.0,4,1,0,20058.3,19.0,8,0,40603,528198.0,0.0,0.0
340,340,0,387288,0,740.0,2489988.0,1,1,0,18571.17,11.0,12,0,167276,430408.0,0.0,0.0
341,341,0,234762,0,731.0,784833.0,2,1,0,5958.21,14.0,4,1,88122,123398.0,1.0,0.0
342,342,0,264836,1,703.0,1277066.0,9,0,6,14473.44,17.0,7,0,40280,249370.0,0.0,0.0
343,343,0,223102,0,724.0,1965322.0,4,1,0,20799.68,31.0,4,0,233472,299046.0,0.0,0.0
344,344,0,434896,1,723.0,1032878.0,8,1,0,20657.56,18.0,12,1,313595,459052.0,1.0,0.0
345,345,0,156552,0,720.0,1840397.0,10,0,0,31440.25,19.0,10,0,258400,406538.0,0.0,0.0
346,346,0,132000,0,713.0,440895.0,4,0,0,6797.06,11.0,11,0,207347,301246.0,0.0,0.0
347,347,0,358116,1,721.0,1507783.0,3,3,8,34679.18,19.0,7,0,760399,928774.0,0.0,0.0
348,348,1,108130,1,7300.0,672372.0,2,1,19,7883.48,13.0,6,0,216068,674366.0,0.0,0.0
349,349,1,526460,1,688.0,1041979.0,3,0,0,28306.96,30.0,20,0,157434,197494.0,0.0,0.0
350,350,0,608014,0,709.0,1067686.0,6,0,4,16460.08,18.0,7,0,88084,352946.0,0.0,0.0
351,351,1,288354,1,618.0,2298696.0,10,0,1,33331.13,15.0,18,0,657913,1429230.0,0.0,0.0
352,352,0,132462,0,691.0,781736.0,10,0,0,4156.06,15.0,4,1,82517,203302.0,1.0,0.0
353,353,0,306482,0,740.0,1134414.0,10,1,0,22688.28,19.0,12,0,194389,389400.0,0.0,0.0
354,354,0,327866,0,726.0,1359108.0,8,2,0,5742.18,16.0,11,0,164958,427306.0,0.0,0.0
355,355,0,110044,0,729.0,1478637.0,5,1,0,27601.49,17.0,16,0,364933,523600.0,0.0,0.0
356,356,0,131560,0,740.0,1488479.0,4,2,5,36467.65,21.0,25,0,295317,697818.0,0.0,0.0
357,357,0,757768,1,739.0,4674475.0,9,1,0,71285.72,16.0,12,0,475133,883058.0,0.0,0.0
358,358,0,109714,0,744.0,1629744.0,4,2,0,4875.59,14.0,6,0,188423,571142.0,0.0,0.0
359,359,0,111980,0,722.0,1160520.0,10,0,1,28916.29,22.0,9,0,320131,685168.0,0.0,0.0
360,360,0,774246,0,736.0,2838543.0,7,0,0,40685.84,20.0,15,0,752590,1158784.0,0.0,0.0
361,361,0,351714,0,740.0,837235.0,8,0,0,6551.2,9.0,6,0,204858,422092.0,0.0,0.0
362,362,0,110462,0,738.0,1526384.0,5,1,0,5075.28,23.0,6,0,175864,245344.0,0.0,0.0
363,363,0,266926,0,749.0,922127.0,6,0,0,10066.58,38.3,17,0,234346,673332.0,0.0,0.0
364,364,1,560956,0,664.0,1637059.0,5,1,0,44746.33,17.0,13,0,380779,567446.0,0.0,0.0
365,365,0,337150,1,721.0,1119936.0,6,1,0,15959.05,12.0,9,0,166573,484594.0,0.0,0.0
366,366,0,156090,0,706.0,1872260.0,10,1,0,25275.51,18.0,8,0,541386,698060.0,0.0,0.0
367,367,0,172040,0,748.0,670985.0,10,0,7,10847.48,14.0,6,0,12901,164186.0,0.0,0.0
368,368,0,150788,0,739.0,2009326.0,1,1,7,11787.98,31.0,4,0,51338,540320.0,0.0,0.0
369,369,0,263318,0,738.0,707085.0,1,1,0,12962.94,14.0,10,0,232940,451770.0,0.0,0.0
370,370,0,552750,1,723.0,954750.0,10,0,0,3389.41,29.0,12,1,169404,797390.0,0.0,1.0
371,371,0,762454,0,695.0,1467484.0,10,0,2,10199.01,17.0,6,0,129884,674454.0,0.0,0.0
372,372,0,304062,1,636.0,2344600.0,0,1,0,9163.51,14.0,15,0,440838,743006.0,0.0,0.0
373,373,0,230362,1,731.0,1013479.0,10,0,0,24306.7,22.0,16,0,542735,1114234.0,0.0,0.0
374,374,0,87428,0,743.0,692474.0,0,1,3,7444.2,10.0,15,0,106799,464882.0,0.0,0.0
375,375,0,153868,0,741.0,2183043.0,9,0,0,49482.08,24.0,15,0,688655,887986.0,0.0,0.0
376,376,0,132704,0,746.0,1375391.0,0,1,0,12493.07,15.0,11,0,129808,356158.0,0.0,0.0
377,377,0,316998,1,702.0,836494.0,10,1,0,19936.7,25.0,17,0,293778,499532.0,0.0,0.0
378,378,0,121440,0,731.0,749132.0,1,1,0,17479.62,18.0,15,0,95456,504702.0,0.0,0.0
379,379,0,671836,0,707.0,1318695.0,0,0,0,18022.26,21.0,9,0,146965,348700.0,0.0,0.0
380,380,0,588962,1,678.0,1412897.0,0,0,0,16719.24,18.0,13,0,424498,785202.0,0.0,0.0
381,381,0,175010,0,703.0,785973.0,10,0,0,9890.26,12.0,5,0,182115,234036.0,0.0,0.0
382,382,0,109582,0,744.0,1514224.0,4,0,0,10637.34,10.0,7,0,23294,85382.0,0.0,0.0
383,383,0,483604,1,731.0,1213853.0,10,0,0,20938.76,31.0,17,0,310802,624800.0,0.0,0.0
384,384,1,341308,0,741.0,669503.0,4,1,0,9317.22,11.0,6,0,379601,646404.0,0.0,0.0
385,385,0,152416,0,747.0,637241.0,5,0,0,12521.76,19.0,9,1,120118,221122.0,1.0,0.0
386,386,0,327426,1,713.0,3676101.0,10,0,0,38292.79,29.0,13,0,429115,661628.0,0.0,0.0
387,387,0,77000,0,711.0,674044.0,1,2,8,9942.32,20.0,5,1,70794,160710.0,1.0,0.0
388,388,1,535920,1,7430.0,1253525.0,5,1,0,14310.99,27.0,16,0,478857,2291212.0,0.0,0.0
389,389,0,553916,1,594.0,2009174.0,3,0,0,29451.14,27.0,10,0,579443,680460.0,0.0,0.0
390,390,0,349932,0,721.0,3602153.0,10,0,1,16029.54,20.0,17,0,68989,275462.0,0.0,0.0
391,391,1,134992,0,728.0,437209.0,2,1,0,9691.33,7.0,5,0,102315,180048.0,0.0,0.0
392,392,0,765226,0,726.0,2643508.0,8,0,0,34806.1,8.0,9,0,484937,754710.0,0.0,0.0
393,393,0,122870,0,687.0,2548432.0,4,0,1,52667.62,13.0,17,0,363318,585926.0,0.0,0.0
394,394,1,218702,1,7170.0,576992.0,0,1,0,9087.51,16.0,11,0,251522,469722.0,0.0,0.0
395,395,0,77814,0,748.0,529967.0,2,0,0,2534.98,18.0,4,1,14383,333058.0,0.0,0.0
396,396,0,262174,1,703.0,935655.0,3,1,7,8966.67,11.0,8,0,104405,366322.0,0.0,0.0
397,397,0,148214,0,747.0,911487.0,5,0,2,20424.81,20.0,6,0,142766,188716.0,0.0,0.0
398,398,0,778712,1,688.0,3842940.0,10,0,0,59565.57,25.0,18,0,548568,771782.0,0.0,0.0
399,399,1,215776,0,729.0,1583992.0,10,1,0,14783.9,10.0,5,0,447564,720764.0,0.0,0.0
400,400,0,755062,1,681.0,1769983.0,7,0,0,27729.74,25.0,15,0,228266,451044.0,0.0,0.0
401,401,0,215974,0,716.0,1585455.0,5,1,0,16647.23,15.0,11,1,115273,364672.0,1.0,0.0
402,402,0,328548,1,704.0,1172813.0,8,0,0,16028.4,13.0,7,0,350246,479930.0,0.0,0.0
403,403,0,397738,0,736.0,1622106.0,4,0,0,25413.07,15.0,16,0,494836,966218.0,0.0,0.0
404,404,0,347996,1,700.0,686945.0,1,2,0,3932.81,11.0,7,0,164578,227678.0,0.0,0.0
405,405,1,432520,0,745.0,1029477.0,10,0,0,17758.54,15.0,7,0,296286,536074.0,0.0,0.0
406,406,0,776864,1,724.0,1380179.0,7,1,4,11593.42,12.0,15,0,42750,562474.0,0.0,0.0
407,407,0,335082,0,721.0,1215430.0,0,0,9,13065.92,25.0,13,0,351728,419848.0,0.0,0.0
408,408,1,220286,0,734.0,1731242.0,1,0,2,29575.4,18.0,5,0,105564,165198.0,0.0,0.0
409,409,1,329054,0,710.0,1136694.0,10,1,0,15819.02,10.0,14,0,108091,372526.0,0.0,0.0
410,410,0,231264,1,656.0,433371.0,10,0,0,7078.45,16.0,9,0,331588,769428.0,0.0,0.0
411,411,0,61358,0,726.0,756884.0,10,2,5,19048.26,21.0,9,0,134615,251812.0,0.0,0.0
412,412,1,220396,1,680.0,1903420.0,2,1,0,18240.95,15.0,9,0,57608,66110.0,0.0,0.0
413,413,1,353782,0,646.0,1524313.0,10,0,0,19816.05,31.0,7,0,114399,129976.0,0.0,0.0
414,414,1,356444,1,713.0,1269808.0,10,0,20,30189.48,22.0,7,0,762489,955504.0,0.0,0.0
415,415,0,111034,0,699.0,348707.0,0,1,0,5957.07,12.0,5,0,116204,190586.0,0.0,0.0
416,416,0,389620,0,743.0,985530.0,0,1,0,20942.56,13.0,18,0,294481,538670.0,0.0,0.0
417,417,0,782320,1,614.0,2374392.0,10,0,3,61932.02,21.0,14,0,363641,487344.0,0.0,0.0
418,418,0,523292,1,713.0,1788945.0,6,2,0,33542.6,16.0,13,0,303601,586850.0,0.0,0.0
419,419,0,215622,0,743.0,1899430.0,8,0,0,34189.74,19.0,13,0,324235,1191806.0,0.0,0.0
420,420,0,222112,0,741.0,1822328.0,10,0,0,6499.52,20.0,26,0,237595,2116224.0,0.0,0.0
421,421,1,429572,1,7000.0,1597577.0,1,2,0,23430.99,17.0,15,0,129713,181830.0,0.0,0.0
422,422,0,318538,0,749.0,1623892.0,8,1,0,5264.14,16.0,6,0,213199,599192.0,0.0,0.0
423,423,0,135014,0,741.0,1865591.0,2,0,2,37156.21,25.0,8,0,313633,465586.0,0.0,0.0
424,424,0,333036,0,727.0,1629858.0,10,0,0,7904.76,21.0,9,0,281979,528330.0,0.0,0.0
425,425,0,351076,1,716.0,758024.0,6,0,0,8780.47,16.0,8,1,97983,144892.0,1.0,0.0
426,426,0,209462,1,669.0,1828009.0,4,0,2,29400.6,17.0,7,1,23028,28666.0,1.0,0.0
427,427,1,221496,0,7280.0,956460.0,10,0,1,12354.18,14.0,19,0,377739,1003178.0,0.0,0.0
428,428,0,54230,0,742.0,842859.0,4,0,0,9692.85,17.0,20,0,65436,190872.0,0.0,0.0
429,429,1,64592,0,686.0,1299581.0,3,0,0,35197.12,24.0,20,0,271111,527582.0,0.0,0.0
430,430,0,152592,0,741.0,805790.0,8,2,0,10273.87,14.0,16,0,307420,908050.0,0.0,0.0
431,431,1,322520,0,7090.0,1648896.0,10,0,0,29680.28,16.0,8,0,254828,337634.0,0.0,0.0
432,432,0,111914,0,701.0,1063183.0,9,3,8,7964.99,13.0,14,1,154508,586586.0,1.0,0.0
433,433,0,237116,0,721.0,655310.0,1,1,0,6880.66,14.0,5,0,229026,328218.0,0.0,0.0
434,434,0,341550,0,682.0,823612.0,3,1,0,19149.15,11.0,26,0,600153,769560.0,0.0,0.0
435,435,1,671506,0,706.0,1784423.0,10,0,0,44610.48,22.0,14,0,548663,935660.0,0.0,0.0
436,436,1,279862,0,680.0,929575.0,1,1,0,6600.03,13.0,5,0,224143,286462.0,0.0,0.0
437,437,0,333212,1,692.0,959215.0,10,1,0,26698.23,17.0,9,0,616968,948706.0,0.0,0.0
438,438,1,208670,0,720.0,575130.0,1,0,3,12604.98,22.0,5,0,245746,353034.0,0.0,0.0
439,439,1,219692,0,734.0,1413524.0,9,1,0,11060.66,25.0,13,1,213712,899866.0,1.0,0.0
440,440,0,707872,1,713.0,2330749.0,10,0,0,40593.88,25.0,10,0,876090,1172754.0,0.0,0.0
441,441,1,77286,0,6970.0,1964429.0,10,0,6,13489.24,16.0,7,0,128687,161260.0,0.0,0.0
442,442,1,246774,0,7460.0,968715.0,2,1,0,22684.1,15.0,10,0,349999,927366.0,0.0,0.0
443,443,0,265694,0,739.0,655633.0,10,2,0,12620.75,32.9,13,0,427652,868736.0,0.0,0.0
444,444,1,288420,1,687.0,1286490.0,2,1,0,4373.99,12.0,6,0,109459,278564.0,0.0,0.0
445,445,1,271700,0,696.0,675298.0,7,1,4,14293.89,24.0,14,0,272916,673772.0,0.0,0.0
446,446,0,449768,0,737.0,2913270.0,3,0,0,23913.02,23.0,11,0,499681,690448.0,0.0,0.0
447,447,0,222684,0,707.0,1634703.0,10,0,4,28198.66,29.0,22,0,565782,843128.0,0.0,0.0
448,448,0,196196,0,739.0,378632.0,1,0,0,2120.4,6.0,3,0,80028,188320.0,0.0,0.0
449,449,1,219538,0,751.0,1611618.0,10,0,3,11603.49,21.0,9,0,79572,662882.0,0.0,0.0
450,450,0,297902,0,713.0,808317.0,8,0,4,14482.56,21.0,12,0,232560,359524.0,0.0,0.0
451,451,1,322300,0,733.0,891480.0,2,0,0,23772.8,22.0,11,0,53827,214918.0,0.0,0.0
452,452,0,407132,1,668.0,1233765.0,3,1,5,2868.62,12.0,12,0,38589,312466.0,0.0,0.0
453,453,1,357588,0,739.0,1374650.0,2,1,0,19015.96,17.0,12,0,88616,190014.0,0.0,0.0
454,454,0,128942,0,712.0,1633202.0,10,0,0,44505.03,21.0,13,0,72884,120384.0,0.0,0.0
455,455,0,223168,0,707.0,819128.0,2,1,0,17338.07,20.0,21,0,147972,176264.0,0.0,0.0
456,456,1,214940,0,727.0,1095217.0,5,0,0,11435.91,27.0,6,0,181773,313654.0,0.0,0.0
457,457,0,216128,0,715.0,1175929.0,5,0,0,15483.1,32.3,12,2,137332,255222.0,1.0,1.0
458,458,0,246202,0,720.0,1404879.0,8,1,0,13112.28,16.0,7,1,171570,309914.0,1.0,0.0
459,459,0,105798,0,722.0,628197.0,1,1,0,10312.82,14.0,14,1,149568,548042.0,1.0,0.0
460,460,1,423214,0,718.0,1186949.0,1,1,0,25222.5,10.0,14,0,327484,820754.0,0.0,0.0
461,461,0,188298,0,723.0,1281778.0,4,1,0,21790.34,23.0,14,0,161063,409882.0,0.0,0.0
462,462,1,111122,0,693.0,767752.0,7,1,4,4184.18,10.0,3,0,35701,86658.0,0.0,0.0
463,463,0,259270,0,741.0,1306193.0,10,0,0,33090.21,21.0,10,0,498579,607046.0,0.0,0.0
464,464,1,178948,0,740.0,1352344.0,3,1,1,25581.98,17.0,10,0,79952,183304.0,0.0,0.0
465,465,0,217338,0,704.0,2721674.0,10,1,0,29257.91,18.0,7,1,160493,239162.0,1.0,0.0
466,466,1,263362,1,7310.0,614118.0,2,1,0,8300.91,14.0,8,0,158213,380050.0,0.0,0.0
467,467,0,395846,0,751.0,3228708.0,6,0,0,31749.0,18.0,13,0,817589,2674232.0,0.0,0.0
468,468,0,287408,0,699.0,992845.0,6,1,0,6014.83,8.0,7,0,93005,192302.0,0.0,0.0
469,469,0,107998,0,750.0,634182.0,2,1,0,14210.86,18.0,21,0,9177,2125178.0,0.0,0.0
470,470,1,450912,1,717.0,1168272.0,4,1,0,19568.48,7.0,8,0,144780,315722.0,0.0,0.0
471,471,0,182028,0,723.0,655025.0,5,1,0,20251.15,5.0,5,0,134045,257818.0,0.0,0.0
472,472,0,214764,0,730.0,983041.0,3,1,0,12697.51,13.0,19,0,209741,527956.0,0.0,0.0
473,473,1,400400,0,719.0,1152654.0,10,0,0,28047.99,12.0,36,0,569962,1499916.0,0.0,0.0
474,474,0,540364,1,723.0,3387244.0,5,0,0,29920.82,12.0,6,0,255987,432080.0,0.0,0.0
475,475,0,162074,0,712.0,583224.0,1,2,0,4665.83,23.0,6,0,128231,159830.0,0.0,0.0
476,476,0,345136,0,703.0,1117770.0,2,1,7,6967.49,13.0,8,0,300846,556468.0,0.0,0.0
477,477,0,266794,1,686.0,576042.0,0,2,0,12336.89,5.0,9,0,233206,342232.0,0.0,0.0
478,478,0,446160,1,741.0,1541280.0,10,2,0,28256.8,22.0,10,0,235885,537658.0,0.0,0.0
479,479,0,347028,0,743.0,1685889.0,4,0,0,8836.9,16.0,13,1,127224,403612.0,1.0,0.0
480,480,0,283426,1,738.0,1355688.0,10,0,1,9015.31,22.0,7,0,342665,549538.0,0.0,0.0
481,481,0,270556,0,724.0,1752408.0,10,2,2,24095.61,23.0,7,0,286387,908490.0,0.0,0.0
482,482,0,322476,0,711.0,1262550.0,1,2,4,24198.59,17.0,9,0,321024,477158.0,0.0,0.0
483,483,0,441364,0,691.0,1315066.0,10,0,0,16986.19,22.0,12,0,233035,439472.0,0.0,0.0
484,484,0,247786,0,748.0,1361787.0,2,0,0,13288.79,14.0,13,0,211831,1075800.0,0.0,0.0
485,485,0,334070,0,704.0,927523.0,10,1,0,5132.28,20.0,11,0,226537,495858.0,0.0,0.0
486,486,0,54824,1,747.0,830813.0,10,0,5,5130.38,24.0,13,0,76665,1431650.0,0.0,0.0
487,487,0,403480,0,713.0,2710274.0,10,2,0,49236.6,16.0,14,0,673873,865040.0,0.0,0.0
488,488,1,105468,0,738.0,702088.0,4,1,3,1006.24,9.0,13,0,28139,221650.0,0.0,0.0
489,489,0,137852,0,732.0,1395227.0,10,0,0,2813.71,21.0,10,0,76627,243078.0,0.0,0.0
490,490,0,131274,0,723.0,543837.0,4,1,0,10378.18,14.0,4,0,83942,126390.0,0.0,0.0
491,491,1,46156,0,654.0,1640745.0,6,0,4,31721.26,16.0,8,0,164008,199914.0,0.0,0.0
492,492,0,67496,0,725.0,582825.0,10,1,0,5925.34,5.0,5,0,33706,112486.0,0.0,0.0
